type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud,CASH_IN,CASH_OUT,DEBIT,PAYMENT,TRANSFER,0,1,2,3,4
PAYMENT,8900.14,C831081080,8200.0,0.0,M403889342,0.0,0.0,0,0,0,0,1,0,0.000890014,0.00014306587185165372,0.0,0.0,0.0
CASH_OUT,211043.3,C1513468349,20737.0,0.0,C1221813458,81536.67,292579.97,0,0,1,0,0,0,0.021104329999999998,0.00036179963226679794,0.0,0.0007737640355131238,0.0027800520570074577
CASH_OUT,104180.56,C376646354,3079.0,0.0,C1073435341,1455160.68,1559341.24,0,0,1,0,0,0,0.010418055999999998,5.371949017454169e-05,0.0,0.013809136429986917,0.014816632258997636
CASH_OUT,28861.74,C1842510062,7.0,0.0,C1617937676,425586.45,454448.19,0,0,1,0,0,0,0.002886174,1.221294028001922e-07,0.0,0.00403871643288479,0.0043181001946675165
TRANSFER,52848.89,C1663807174,55242.0,2393.11,C1396879918,0.0,52848.89,0,0,0,0,0,1,0.005284889,0.0009638103527840311,5.057691056638263e-05,0.0,0.0005021624185519634
CASH_OUT,198308.5,C342115143,215.0,0.0,C160187757,0.0,198308.5,0,0,1,0,0,0,0.01983085,3.7511173717201893e-06,0.0,0.0,0.001884298345327821
PAYMENT,8709.52,C466538147,612389.0,603679.48,M1696976956,0.0,0.0,0,0,0,0,1,0,0.000870952,0.010684386121629558,0.012758395172273888,0.0,0.0
PAYMENT,9237.22,C1531318208,20490.0,11252.78,M1838027156,0.0,0.0,0,0,0,0,1,0,0.0009237219999999999,0.00035749020905370547,0.0002378205964971017,0.0,0.0
PAYMENT,750.18,C5796176,20872.0,20121.82,M1261954391,0.0,0.0,0,0,0,0,1,0,7.501799999999999e-05,0.0003641549850350874,0.0004252623116249772,0.0,0.0
PAYMENT,5741.26,C551865342,209677.0,203935.74,M1039891655,0.0,0.0,0,0,0,0,1,0,0.000574126,0.0036582466844194144,0.0043100566556777825,0.0,0.0
CASH_IN,251688.12,C2129287385,11118.0,262806.12,C447759440,195632.58,0.0,0,1,0,0,0,0,0.025168812,0.000193976385761791,0.005554245992678155,0.0018565076864022535,0.0
PAYMENT,4633.12,C176359182,19816.0,15182.88,M205428379,0.0,0.0,0,0,0,0,1,0,0.00046331199999999996,0.00034573089226980127,0.00032088084705680865,0.0,0.0
CASH_IN,180923.41,C1791352479,4065.0,184988.41,C1338298590,0.0,0.0,0,1,0,0,0,0,0.018092340999999998,7.09222889118259e-05,0.003909616469108115,0.0,0.0
PAYMENT,6872.01,C1178955662,121690.0,114817.99,M1416411967,0.0,0.0,0,0,0,0,1,0,0.000687201,0.002123132432393627,0.0024266077245265845,0.0,0.0
PAYMENT,6007.39,C748582247,5547.0,0.0,M1760257869,0.0,0.0,0,0,0,0,1,0,0.000600739,9.677882819038089e-05,0.0,0.0,0.0
PAYMENT,4246.43,C88034497,8047.0,3800.57,M884714010,0.0,0.0,0,0,0,0,1,0,0.000424643,0.00014039647204759238,8.03227135364763e-05,0.0,0.0
CASH_OUT,17324.58,C1800520871,7283.0,0.0,C543393848,888618.52,905943.1,0,0,1,0,0,0,0.001732458,0.00012706692008482854,0.0,0.008432783090931964,0.008608138754975993
TRANSFER,431576.53,C1488131983,202558.0,0.0,C106756368,0.0,431576.53,0,0,0,0,0,1,0.043157653000000004,0.003534041081771619,0.0,0.0,0.004100777028525367
TRANSFER,5405.67,C664076572,27523.0,22117.33,C2126074561,285439.57,290845.24,0,0,0,0,0,1,0.0005405669999999999,0.00048019536475281285,0.00046743619030348434,0.002708755135306983,0.0027635689064183983
CASH_IN,20179.65,C1310168206,916.0,21095.65,C2068551353,3402081.13,3381901.48,0,1,0,0,0,0,0.002017965,1.5981504709282293e-05,0.0004458436107783218,0.03228495870988904,0.03213433293492568
TRANSFER,104662.87,C730207511,20999.0,0.0,C787322368,954519.57,1059182.44,0,0,0,0,0,1,0.010466287,0.00036637076134303373,0.0,0.009058168728983556,0.010064196537678838
CASH_OUT,61035.02,C1799970951,20427.0,0.0,C1694246418,7023836.74,7084871.75,0,0,1,0,0,0,0.006103501999999999,0.00035639104442850375,0.0,0.06665457714581359,0.0673194145252716
DEBIT,724.36,C1683689747,313268.0,312543.64,C1980159830,4885879.69,4886604.05,0,0,0,1,0,0,7.2436e-05,0.005465604822344373,0.006605417940826659,0.04636586196083321,0.046431796547738644
PAYMENT,5035.75,C370825970,70099.0,65063.25,M229628811,0.0,0.0,0,0,0,0,1,0,0.000503575,0.0012230212866986675,0.001375071842250542,0.0,0.0
PAYMENT,8687.3,C767746017,17673.0,8985.7,M288198851,0.0,0.0,0,0,0,0,1,0,0.0008687299999999998,0.00030834184795539954,0.0001899072526028241,0.0,0.0
CASH_OUT,88374.51,C1428456926,79021.0,0.0,C940832597,0.0,88374.51,0,0,1,0,0,0,0.008837451,0.001378683934096284,0.0,0.0,0.0008397216607566341
CASH_OUT,136062.35,C648314738,50150.0,0.0,C1501536847,10035444.63,10171506.98,0,0,1,0,0,0,0.013606235,0.0008749699357756628,0.0,0.09523403561952319,0.09664817076375638
PAYMENT,8909.19,C488800656,3.0,0.0,M1618256255,0.0,0.0,0,0,0,0,1,0,0.000890919,5.2341172628653805e-08,0.0,0.0,0.0
PAYMENT,13162.37,C286245594,30604.0,17441.63,M349528166,0.0,0.0,0,0,0,0,1,0,0.001316237,0.0005339497490424403,0.0003686181415154072,0.0,0.0
CASH_IN,142220.49,C502418797,104156.0,246376.49,C493943883,1709683.86,1567463.37,0,1,0,0,0,0,0.014222048999999999,0.0018172157254366884,0.005207015849831083,0.016224502214344228,0.014893807549615726
TRANSFER,407275.43,C1489529077,407275.43,0.0,C1297422929,0.0,0.0,1,0,0,0,0,1,0.040727543,0.007105757863013069,0.0,0.0,0.0
CASH_OUT,407275.43,C926836772,407275.43,0.0,C32445032,2202883.5,2610158.93,1,0,1,0,0,0,0.040727543,0.007105757863013069,0.0,0.020904852095692338,0.02480134816632487
CASH_OUT,216518.79,C139983093,170.0,0.0,C78151461,15803.78,232322.57,0,0,1,0,0,0,0.021651879,2.9659997822903823e-06,0.0,0.00014997419675296522,0.0022074950606419132
CASH_OUT,110610.24,C121718199,20117.0,0.0,C694240631,0.0,110610.24,0,0,1,0,0,0,0.011061024,0.0003509824565902095,0.0,0.0,0.0010510023131046484
CASH_OUT,21173.48,C483727978,1980.0,0.0,C1347307313,343320.58,364494.06,0,0,1,0,0,0,0.002117348,3.4545173934911506e-05,0.0,0.0032580324589599535,0.003463369215842082
PAYMENT,5331.79,C1492008604,555.0,0.0,M1875502372,0.0,0.0,0,0,0,0,1,0,0.0005331789999999999,9.683116936300953e-06,0.0,0.0,0.0
PAYMENT,7889.48,C1646819735,121354.0,113464.52,M1444555250,0.0,0.0,0,0,0,0,1,0,0.0007889479999999999,0.002117270221059218,0.0023980029670585693,0.0,0.0
PAYMENT,12548.52,C2141845363,52645.0,40096.48,M1600773479,0.0,0.0,0,0,0,0,1,0,0.001254852,0.0009185003443451597,0.0008474144870009108,0.0,0.0
PAYMENT,3354.31,C2116875228,160130.0,156775.69,M2038300754,0.0,0.0,0,0,0,0,1,0,0.00033543099999999997,0.002793797324342111,0.0033133579535052408,0.0,0.0
TRANSFER,22827.0,C1230791265,105865.0,83038.0,C1049410291,0.0,22827.0,0,0,0,0,0,1,0.0022827,0.0018470327467774782,0.0017549571476494104,0.0,0.00021689881335796584
CASH_OUT,90314.55,C1489968328,47356.0,0.0,C1135259703,0.0,90314.55,0,0,1,0,0,0,0.009031455,0.0008262228570008432,0.0,0.0,0.0008581556369193794
PAYMENT,13855.11,C1105503774,34615.0,20759.89,M1217479392,0.0,0.0,0,0,0,0,1,0,0.001385511,0.0006039298968469504,0.00043874752932290654,0.0,0.0
CASH_OUT,144097.28,C1660186361,2308.0,0.0,C2140345508,3304718.81,3448816.08,0,0,1,0,0,0,0.014409727999999998,4.026780880897766e-05,0.0,0.03136101293640921,0.03277014567143608
PAYMENT,12999.98,C1115494195,775.0,0.0,M651005236,0.0,0.0,0,0,0,0,1,0,0.001299998,1.3521469595735566e-05,0.0,0.0,0.0
CASH_IN,78341.13,C1686723919,10425.0,88766.13,C1675517736,0.0,0.0,0,1,0,0,0,0,0.007834113,0.00018188557488457195,0.0018760176583332542,0.0,0.0
CASH_OUT,89681.18,C634090625,7054.0,0.0,C290472837,1184529.96,1274211.14,0,0,1,0,0,0,0.008968117999999999,0.00012307154390750797,0.0,0.011240913837121372,0.012107367776470883
CASH_OUT,87397.8,C254094212,203223.0,115825.2,C1162763619,685687.8,773085.6,0,0,1,0,0,0,0.008739779999999999,0.003545643375037637,0.0024478944894858073,0.006507017753240545,0.0073457462331507
PAYMENT,115.86,C1162589049,8076.0,7960.14,M1795620282,0.0,0.0,0,0,0,0,1,0,1.1585999999999999e-05,0.00014090243671633604,0.0001682326716598422,0.0,0.0
CASH_IN,198977.74,C362275623,47802.0,246779.74,C944536296,1056638.93,857661.19,0,1,0,0,0,0,0.019897773999999997,0.0008340042446649697,0.005215538291000061,0.01002725770573006,0.008149371112024396
PAYMENT,7368.12,C860390170,20053.0,12684.88,M729820785,0.0,0.0,0,0,0,0,1,0,0.000736812,0.0003498658449074649,0.00026808715073912005,0.0,0.0
PAYMENT,1092.83,C2000154006,475751.0,474658.17,M1569961612,0.0,0.0,0,0,0,0,1,0,0.00010928299999999999,0.008300455073084892,0.010031608999875827,0.0,0.0
CASH_IN,45618.83,C716488311,12331.0,57949.83,C969579686,10100.42,0.0,0,1,0,0,0,0,0.004561883,0.00021513966656131001,0.0012247340779350205,9.585063676965794e-05,0.0
CASH_OUT,95614.02,C7204598,63217.0,0.0,C1644475105,922962.29,1018576.31,0,0,1,0,0,0,0.009561402,0.0011029506366885358,0.0,0.008758697480984129,0.009678363032966906
PAYMENT,9588.38,C1224665136,1593.0,0.0,M135856245,0.0,0.0,0,0,0,0,1,0,0.0009588379999999998,2.7793162665815167e-05,0.0,0.0,0.0
CASH_OUT,99637.71,C131153927,60478.0,0.0,C959314257,836320.65,935958.36,0,0,1,0,0,0,0.009963771,0.0010551631460785748,0.0,0.007936488467421576,0.008893339362880264
CASH_OUT,184791.72,C1755583573,49910.0,0.0,C163296147,863300.24,1048091.96,0,0,1,0,0,0,0.018479172,0.0008707826419653705,0.0,0.008192518501943339,0.009958816419767143
PAYMENT,3549.33,C1462033945,94295.0,90745.67,M402552352,0.0,0.0,0,0,0,0,1,0,0.000354933,0.0016451702910063033,0.0019178540208667678,0.0,0.0
TRANSFER,751854.42,C438492576,751854.42,0.0,C1547774337,0.0,0.0,1,0,0,0,0,1,0.075185442,0.013117647329612127,0.0,0.0,0.0
CASH_OUT,751854.42,C1391223821,751854.42,0.0,C450487671,11716.66,763571.08,1,0,1,0,0,0,0.075185442,0.013117647329612127,0.0,0.00011118837848461554,0.007255340656523433
CASH_OUT,124176.13,C600423519,31355.0,0.0,C2002932152,3135748.7,3259924.84,0,0,1,0,0,0,0.012417613,0.0005470524892571466,0.0,0.029757525889480548,0.030975328752449145
CASH_OUT,199571.52,C1197638000,149.0,0.0,C971985957,384490.58,584062.09,0,0,1,0,0,0,0.019957152,2.5996115738898056e-06,0.0,0.0036487261841522543,0.005549672503980963
PAYMENT,4498.66,C1268878305,30806.0,26307.34,M2061259412,0.0,0.0,0,0,0,0,1,0,0.000449866,0.000537474054666103,0.0005559894791377832,0.0,0.0
CASH_OUT,215101.16,C345584340,108726.0,0.0,C202097657,0.0,215101.16,0,0,1,0,0,0,0.021510116,0.001896948778407671,0.0,0.0,0.0020438597431078087
PAYMENT,10518.91,C1193498678,20602.0,10083.09,M1719728,0.0,0.0,0,0,0,0,1,0,0.001051891,0.00035944427949850854,0.00021309991649476497,0.0,0.0
PAYMENT,1663.23,C415926229,14738.0,13074.77,M1159203210,0.0,0.0,0,0,0,0,1,0,0.00016632299999999999,0.00025713473406703324,0.00027632723651065875,0.0,0.0
PAYMENT,2887.89,C405212151,88162.0,85274.11,M1224823550,0.0,0.0,0,0,0,0,1,0,0.00028878899999999996,0.001538167487095792,0.001802215959608156,0.0,0.0
PAYMENT,4664.07,C87654436,20934.0,16269.93,M15244624,0.0,0.0,0,0,0,0,1,0,0.00046640699999999995,0.00036523670260274623,0.0003438549813971383,0.0,0.0
TRANSFER,189176.05,C540038665,25260.0,0.0,C599586139,0.0,189176.05,0,0,0,0,0,1,0.018917604999999997,0.00044071267353326503,0.0,0.0,0.0017975231419261055
PAYMENT,10732.0,C1675982419,94393.0,83661.0,M714404523,0.0,0.0,0,0,0,0,1,0,0.0010731999999999998,0.0016468801026455061,0.0017681238701497785,0.0,0.0
CASH_OUT,138831.77,C1859319988,9140.0,0.0,C1511739951,33139527.64,33278359.41,0,0,1,0,0,0,0.013883176999999998,0.00015946610594196525,0.0,0.31448641012350775,0.3162061009562753
CASH_OUT,133650.42,C1282440057,5083.0,0.0,C1667643112,0.0,133650.42,0,0,1,0,0,0,0.013365042,8.868339349048243e-05,0.0,0.0,0.0012699267316245563
CASH_OUT,156941.93,C82828106,11315.0,0.0,C976175582,56689.42,213631.35,0,0,1,0,0,0,0.015694193,0.00019741345609773926,0.0,0.0005379694116781859,0.002029893823588745
CASH_IN,4112.14,C165900502,135148.0,139260.14,C2121405260,1031160.97,1027048.84,0,1,0,0,0,0,0.000411214,0.002357934932805768,0.00294317755817406,0.009785477790677828,0.009758867773105327
CASH_OUT,163358.82,C1888304646,10143.0,0.0,C779366952,0.0,163358.82,0,0,1,0,0,0,0.016335882,0.0001769655046574785,0.0,0.0,0.0015522116007165873
PAYMENT,7086.41,C1063856349,5063.0,0.0,M1160155633,0.0,0.0,0,0,0,0,1,0,0.000708641,8.833445233962474e-05,0.0,0.0,0.0
CASH_OUT,24212.57,C1464941635,123523.0,99310.43,C19464003,0.0,24212.57,0,0,1,0,0,0,0.002421257,0.0021551128888697346,0.002098864965011638,0.0,0.00023006429672522378
PAYMENT,2104.52,C1931829819,165378.0,163273.48,M1371197028,0.0,0.0,0,0,0,0,1,0,0.000210452,0.0028853594823271696,0.0034506847557454787,0.0,0.0
PAYMENT,2413.71,C306925304,16986.0,14572.29,M1410482702,0.0,0.0,0,0,0,0,1,0,0.000241371,0.0002963557194234378,0.000307976402287146,0.0,0.0
PAYMENT,1952.29,C209634829,105.0,0.0,M187752456,0.0,0.0,0,0,0,0,1,0,0.000195229,1.831941042002883e-06,0.0,0.0,0.0
DEBIT,1804.98,C1136935704,10340.0,8535.02,C143250320,20046.55,21851.53,0,0,0,1,0,0,0.000180498,0.00018040257499342676,0.0001803824075041628,0.00019023709732216942,0.00020763004017417932
PAYMENT,9460.12,C83917660,74678.0,65217.88,M2142538591,0.0,0.0,0,0,0,0,1,0,0.0009460120000000001,0.0013029113631875362,0.0013783398523632736,0.0,0.0
CASH_IN,38335.7,C1938297857,29941.0,68276.7,C77178493,708540.8,670205.1,0,1,0,0,0,0,0.0038335699999999997,0.0005223823498915079,0.0014429861350576181,0.006723887408373401,0.006368190778308881
CASH_OUT,5072.65,C305481195,11030.0,5957.35,C55627605,81328.12,86400.77,0,0,1,0,0,0,0.0005072649999999999,0.00019244104469801713,0.0001259049346509937,0.0007717849445150948,0.0008209674721257517
CASH_OUT,60916.4,C342427242,23728.0,0.0,C991863104,1742394.25,1803310.65,0,0,1,0,0,0,0.00609164,0.0004139837813775658,0.0,0.016534916208067643,0.017134793888850135
PAYMENT,19954.76,C1331464651,10028.0,0.0,M2085073981,0.0,0.0,0,0,0,0,1,0,0.001995476,0.00017495909304004678,0.0,0.0,0.0
CASH_OUT,97365.62,C1155906627,10213.0,0.0,C1150438867,864204.79,961570.41,0,0,1,0,0,0,0.009736561999999999,0.00017818679868548043,0.0,0.008201102471074324,0.009136701313757073
CASH_OUT,139709.7,C409184483,225938.0,86228.3,C70337837,1685396.09,1825105.79,0,0,1,0,0,0,0.013970970000000001,0.003941953287124261,0.0018223821794197555,0.015994016925592377,0.017341888119496773
CASH_IN,70487.6,C869951733,106182.0,176669.6,C2005731510,0.0,0.0,0,1,0,0,0,0,0.00704876,0.0018525634640185727,0.0037338035272087753,0.0,0.0
CASH_OUT,347217.59,C1920845039,10729.0,0.0,C642207574,14282703.68,14629921.26,0,0,1,0,0,0,0.034721759,0.00018718948037760888,0.0,0.13553953622921985,0.1390113707808506
CASH_OUT,104325.06,C462649671,6172.0,0.0,C278337369,170573.17,274898.22,0,0,1,0,0,0,0.010432506,0.00010768323915468376,0.0,0.0016186997135088559,0.002612042656162309
PAYMENT,8514.98,C515042918,152124.0,143609.02,M2119151749,0.0,0.0,0,0,0,0,1,0,0.0008514979999999999,0.002654116181653777,0.003035088466917882,0.0,0.0
CASH_IN,62101.13,C1644779807,14983.0,77084.13,C1591995657,0.0,0.0,0,1,0,0,0,0,0.006210113,0.00026140926316504,0.0016291257606618217,0.0,0.0
PAYMENT,5998.53,C1657818456,51165.0,45166.47,M1805143738,0.0,0.0,0,0,0,0,1,0,0.0005998529999999999,0.0008926786991816906,0.0009545656128590845,0.0,0.0
CASH_OUT,31656.38,C1750077652,21421.0,0.0,C31835472,284200.33,315856.71,0,0,1,0,0,0,0.003165638,0.00037373341962613105,0.0,0.0026969950359140436,0.0030012242340277367
CASH_OUT,131223.14,C1085898080,5655.0,0.0,C529637536,8734370.06,8865593.2,0,0,1,0,0,0,0.013122314000000001,9.866311040501242e-05,0.0,0.08288714053800095,0.08423956914156266
PAYMENT,9444.88,C543376034,162374.0,152929.12,M153564554,0.0,0.0,0,0,0,0,1,0,0.0009444879999999998,0.0028329485214683443,0.003232063058211113,0.0,0.0
PAYMENT,7516.34,C1629045450,50254.0,42737.66,M1790992884,0.0,0.0,0,0,0,0,1,0,0.0007516339999999999,0.0008767844297601227,0.0009032342047112202,0.0,0.0
CASH_IN,82192.15,C1351374940,14882.0,97074.15,C1088012140,5192273.51,5110081.36,0,1,0,0,0,0,0.008219214999999998,0.0002596471103532086,0.0020516025602072665,0.04927346805536076,0.048555245242329716
PAYMENT,5007.81,C1622650018,52806.0,47798.19,M1259584876,0.0,0.0,0,0,0,0,1,0,0.0005007810000000001,0.0009213093206095642,0.0010101853992774943,0.0,0.0
PAYMENT,5313.54,C573942331,11324.0,6010.46,M281630873,0.0,0.0,0,0,0,0,1,0,0.0005313539999999999,0.0001975704796156252,0.00012702738189336056,0.0,0.0
PAYMENT,7130.1,C1304831134,69801.0,62670.9,M459802775,0.0,0.0,0,0,0,0,1,0,0.00071301,0.001217822063550888,0.0013245109938175466,0.0,0.0
CASH_OUT,126206.46,C344137139,75969.0,0.0,C1957879079,0.0,126206.46,0,0,1,0,0,0,0.012620646,0.0013254355144754002,0.0,0.0,0.0011991953130989436
CASH_IN,36042.63,C1314165290,32972.0,69014.63,C278110204,25456876.97,25420834.34,0,1,0,0,0,0,0.0036042629999999995,0.000575264381303991,0.001458581832545093,0.24157984200076238,0.24154504765915052
PAYMENT,11724.27,C852143530,143110.0,131385.73,M1774008276,0.0,0.0,0,0,0,0,1,0,0.001172427,0.002496848404962215,0.0027767567374290757,0.0,0.0
PAYMENT,3810.93,C1700778453,320966.0,317155.07,M259050134,0.0,0.0,0,0,0,0,1,0,0.000381093,0.005599912271309499,0.006702877682624209,0.0,0.0
PAYMENT,1567.96,C1756401967,20033.0,18465.04,M1748174970,0.0,0.0,0,0,0,0,1,0,0.000156796,0.0003495169037566072,0.00039024728352841194,0.0,0.0
PAYMENT,7540.59,C1945746896,161.0,0.0,M2052390211,0.0,0.0,0,0,0,0,1,0,0.000754059,2.8089762644044205e-06,0.0,0.0,0.0
PAYMENT,408.48,C377561807,50136.0,49727.52,M1719769277,0.0,0.0,0,0,0,0,1,0,4.0848e-05,0.0008747256769700624,0.0010509606042881452,0.0,0.0
CASH_IN,55051.5,C1487449728,40895.0,95946.5,C1339477473,1729267.29,1674215.79,0,1,0,0,0,0,0.0055051499999999995,0.0007134974182162658,0.0020277703697938795,0.0164103444105731,0.01590815342165722
CASH_OUT,90318.28,C97250867,48619.0,0.0,C2062634740,0.0,90318.28,0,0,1,0,0,0,0.009031827999999999,0.0008482584906775064,0.0,0.0,0.0008581910788335085
PAYMENT,3413.61,C448996127,50114.0,46700.39,M1886192778,0.0,0.0,0,0,0,0,1,0,0.000341361,0.0008743418417041189,0.0009869840702872786,0.0,0.0
PAYMENT,3578.92,C1831631017,55336.0,51757.08,M936159561,0.0,0.0,0,0,0,0,1,0,0.000357892,0.0009654503761930622,0.001093854108811175,0.0,0.0
PAYMENT,23932.36,C882163572,125830.0,101897.64,M751150136,0.0,0.0,0,0,0,0,1,0,0.002393236,0.0021953632506211693,0.00215354405990759,0.0,0.0
CASH_IN,45215.79,C581072953,11675.0,56890.79,C559199633,2049612.37,2004396.58,0,1,0,0,0,0,0.0045215789999999995,0.0002036943968131777,0.0012023519177475565,0.019450344717889728,0.01904548296757196
CASH_OUT,14582.67,C1895173061,11631.0,0.0,C2073665570,0.0,14582.67,0,0,1,0,0,0,0.0014582669999999999,0.00020292672628129078,0.0,0.0,0.0001385623962233674
PAYMENT,17469.21,C1627944368,152817.0,135347.79,M1626204621,0.0,0.0,0,0,0,0,1,0,0.0017469209999999998,0.002666206992530996,0.00286049244296649,0.0,0.0
CASH_IN,95890.87,C1363093081,25444.0,121334.87,C1961190846,33813.09,0.0,0,1,0,0,0,0,0.009589087,0.0004439229321211558,0.0025643379821962474,0.0003208783602711326,0.0
CASH_IN,53489.76,C290957208,51617.0,105106.76,C2089382842,787084.2,733594.44,0,1,0,0,0,0,0.005348976,0.0009005647691910744,0.0022213668408231305,0.007469246007724115,0.006970507010207275
CASH_OUT,197683.49,C860939767,6204.0,0.0,C1479844756,150658.07,348341.56,0,0,1,0,0,0,0.019768348999999998,0.00010824154499605607,0.0,0.0014297100461156764,0.0033098905246971857
PAYMENT,869.72,C1014809041,18679.0,17809.28,M349779433,0.0,0.0,0,0,0,0,1,0,8.6972e-05,0.0003258935878435415,0.00037638819854150736,0.0,0.0
TRANSFER,252127.08,C949894029,63027.0,0.0,C1794773133,2051056.95,2303184.03,0,0,0,0,0,1,0.025212707999999997,0.0010996356957553878,0.0,0.019464053446127238,0.02188451759109903
CASH_OUT,115955.39,C206904884,204381.0,88425.61,C29402245,47929.35,163884.75,0,0,1,0,0,0,0.011595539,0.0035658470676722975,0.001868820977200308,0.0004548383846865581,0.001557208910608792
PAYMENT,17581.34,C1451045926,107312.0,89730.66,M198583677,0.0,0.0,0,0,0,0,1,0,0.001758134,0.0018722786390420322,0.0018964024076964649,0.0,0.0
PAYMENT,3058.38,C1113404889,41286.0,38227.62,M1725773592,0.0,0.0,0,0,0,0,1,0,0.000305838,0.0007203192177155336,0.0008079172783138509,0.0,0.0
CASH_IN,103470.27,C1497297889,40300.0,143770.27,C1060628144,104470.94,1000.68,0,1,0,0,0,0,0.010347027,0.0007031164189782494,0.0030384963866661716,0.000991404924045211,9.508314914401772e-06
PAYMENT,6826.67,C1668929654,31265.0,24438.33,M1218566717,0.0,0.0,0,0,0,0,1,0,0.000682667,0.0005454822540782871,0.000516489100292818,0.0,0.0
CASH_OUT,152282.41,C1204502982,10054.0,0.0,C1599375644,240700.87,392983.28,0,0,1,0,0,0,0.015228241,0.00017541271653616176,0.0,0.002284195277078642,0.003734069614996331
PAYMENT,19657.47,C1766069029,43048.0,23390.53,M1146342419,0.0,0.0,0,0,0,0,1,0,0.001965747,0.0007510609331060963,0.0004943444906043975,0.0,0.0
TRANSFER,78986.08,C40212118,69831.0,0.0,C688689689,16253.96,95240.05,0,0,0,0,0,1,0.007898608,0.0012183454752771746,0.0,0.00015424630025568734,0.0009049570170917482
PAYMENT,11040.56,C532492909,82653.0,71612.44,M1445578628,0.0,0.0,0,0,0,0,1,0,0.001104056,0.001442051647092041,0.001513484951933025,0.0,0.0
PAYMENT,786.92,C205568518,5242.0,4455.08,M574577726,0.0,0.0,0,0,0,0,1,0,7.8692e-05,9.145747563980108e-05,9.415538054083594e-05,0.0,0.0
CASH_IN,127839.74,C1416047694,99771.0,227610.74,C1752846123,8459129.56,8331289.82,0,1,0,0,0,0,0.012783974,0.0017407103781111395,0.004810413245077814,0.08027517220502083,0.07916269661800941
CASH_OUT,113791.23,C1290458273,118818.0,5026.77,C1281492349,0.0,113791.23,0,0,1,0,0,0,0.011379123,0.0020730244831304624,0.000106237697693702,0.0,0.001081227614559222
PAYMENT,16252.87,C1173608368,16089.0,0.0,M502640028,0.0,0.0,0,0,0,0,1,0,0.001625287,0.00028070570880747036,0.0,0.0,0.0
PAYMENT,955.93,C1889396528,21393.0,20437.07,M1783130718,0.0,0.0,0,0,0,0,1,0,9.559299999999999e-05,0.00037324490201493026,0.000431924926822796,0.0,0.0
CASH_OUT,137334.06,C836599536,23522.0,0.0,C2117299804,0.0,137334.06,0,0,1,0,0,0,0.013733405999999998,0.00041038968752373157,0.0,0.0,0.0013049281398182714
PAYMENT,8096.61,C24427546,329.0,0.0,M516910947,0.0,0.0,0,0,0,0,1,0,0.0008096609999999999,5.740081931609034e-06,0.0,0.0,0.0
CASH_IN,89896.26,C939326590,21874.0,111770.26,C1253260297,311484.58,221588.32,0,1,0,0,0,0,0.008989625999999999,0.00038163693669305773,0.002362195822173378,0.0029559162229817635,0.0021054997880573536
CASH_OUT,66189.47,C1837907599,56531.0,0.0,C1855694613,0.0,66189.47,0,0,1,0,0,0,0.006618947,0.0009862996099568094,0.0,0.0,0.0006289226573703368
DEBIT,4324.13,C1228725064,9910.0,5585.87,C1490202393,440167.95,444492.09,0,0,0,1,0,0,0.000432413,0.0001729003402499864,0.000118053932926376,0.00417709147670047,0.004223498789503752
PAYMENT,13382.63,C745341307,19948.0,6565.37,M2082609028,0.0,0.0,0,0,0,0,1,0,0.001338263,0.000348033903865462,0.00013875506404854415,0.0,0.0
PAYMENT,19159.82,C1893082825,602440.0,583280.18,M1595884800,0.0,0.0,0,0,0,0,1,0,0.0019159819999999999,0.0105108053461354,0.012327268491211671,0.0,0.0
PAYMENT,9802.3,C457040193,58540.0,48737.7,M2010078101,0.0,0.0,0,0,0,0,1,0,0.00098023,0.0010213507485604646,0.0010300413663020865,0.0,0.0
CASH_OUT,170326.73,C913230795,15084.0,0.0,C736628529,1554308.44,1724635.17,0,0,1,0,0,0,0.017032673,0.0002631714159768713,0.0,0.014750025613831274,0.016387230991738454
TRANSFER,200026.7,C326938435,7980.0,0.0,C1590388225,0.0,200026.7,0,0,0,0,0,1,0.02000267,0.00013922751919221912,0.0,0.0,0.0019006244302759816
CASH_OUT,139355.94,C1732207492,49431.0,0.0,C2134176008,82836.64,222192.58,0,0,1,0,0,0,0.013935593999999999,0.0008624255014023287,0.0,0.0007861004484822332,0.0021112413781462693
PAYMENT,5936.66,C1788976901,172.0,0.0,M709964041,0.0,0.0,0,0,0,0,1,0,0.000593666,3.0008938973761514e-06,0.0,0.0,0.0
PAYMENT,5866.63,C1545704887,9010.0,3143.37,M1075769076,0.0,0.0,0,0,0,0,1,0,0.000586663,0.00015719798846139025,6.643319503368009e-05,0.0,0.0
PAYMENT,456.98,C639703109,339962.0,339505.02,M98282737,0.0,0.0,0,0,0,0,1,0,4.5698e-05,0.005931336576394134,0.007175230153807366,0.0,0.0
CASH_OUT,27114.39,C1434918352,5569.0,0.0,C691626218,256127.54,283241.93,0,0,1,0,0,0,0.002711439,9.716266345632435e-05,0.0,0.0024305907876351713,0.002691323367513034
CASH_IN,103842.65,C1658400986,1549.0,105391.65,C2040378424,0.0,0.0,0,1,0,0,0,0,0.010384264999999998,2.7025492133928247e-05,0.0022273878160608994,0.0,0.0
